epoch,train accuracy,train loss,test accuracy,test loss
0.10101010101010101,10.859375,2.948073887825012,,
0.20202020202020202,12.8125,2.9315386533737184,,
0.30303030303030304,13.645833969116211,2.923757791519165,,
0.40404040404040403,14.08203125,2.9200789988040925,,
0.5050505050505051,14.75,2.915072841644287,,
0.6060606060606061,14.778646469116211,2.914546064535777,,
0.7070707070707071,14.899553298950195,2.9140318087169104,,
0.8080808080808081,15.1953125,2.9119143426418304,,
0.9090909090909091,15.30381965637207,2.9104378673765394,,
1.0,,,14.622641563415527,2.917169310011954
1.101010101010101,15.234375,2.9095685482025146,,
1.202020202020202,16.6015625,2.9001329064369203,,
1.303030303030303,17.1875,2.893685515721639,,
1.404040404040404,17.34375,2.891726887226105,,
1.5050505050505052,17.328125,2.891706681251526,,
1.606060606060606,17.0703125,2.892487919330597,,
1.7070707070707072,16.729909896850586,2.895373555592128,,
1.808080808080808,16.689453125,2.895259419083595,,
1.9090909090909092,16.44965362548828,2.898044066958957,,
2.0,,,13.890122413635254,2.920071477233768
2.101010101010101,13.90625,2.9170162677764893,,
2.202020202020202,15.7421875,2.906453621387482,,
2.303030303030303,16.432292938232422,2.901172335942586,,
2.404040404040404,16.15234375,2.9028796553611755,,
2.505050505050505,16.28125,2.900721688270569,,
2.606060606060606,16.25,2.8990113655726115,,
2.707070707070707,16.495534896850586,2.898172906466893,,
2.808080808080808,16.58203125,2.8969702392816545,,
2.909090909090909,16.640625,2.896808727582296,,
3.0,,,16.98113250732422,2.8919129667483214
3.101010101010101,17.109375,2.888241744041443,,
3.202020202020202,18.046875,2.8852165818214415,,
3.303030303030303,18.25520896911621,2.8851682980855307,,
3.404040404040404,17.8515625,2.8893262565135958,,
3.505050505050505,17.59375,2.8897638654708864,,
3.606060606060606,17.4609375,2.8903467019399005,,
3.707070707070707,17.53348159790039,2.8890533447265625,,
3.808080808080808,17.626953125,2.888582465052605,,
3.909090909090909,17.66493034362793,2.888239129384359,,
4.0,,,14.866814613342285,2.9165251861534163
4.101010101010101,20.390625,2.8652125120162966,,
4.202020202020202,19.3359375,2.8750383257865906,,
4.303030303030303,19.531251907348633,2.87237282594045,,
4.404040404040404,19.74609375,2.8686838865280153,,
4.505050505050505,19.1875,2.8738659381866456,,
4.606060606060606,18.945314407348633,2.8753156622250873,,
4.707070707070707,18.604909896850586,2.8777364117758615,,
4.808080808080808,18.486328125,2.8778077214956284,,
4.909090909090909,18.25520896911621,2.8792000240749784,,
5.0,,,17.264150619506836,2.8878565645905896
5.101010101010101,19.84375,2.8666175365448,,
5.202020202020202,19.375,2.8703902840614317,,
5.303030303030303,19.921876907348633,2.865435489018758,,
5.404040404040404,19.98046875,2.8660501837730408,,
5.505050505050505,19.5625,2.8698858070373534,,
5.606060606060606,19.335939407348633,2.8712979873021443,,
5.707070707070707,19.140625,2.87378420148577,,
5.808080808080808,19.013671875,2.8751200079917907,,
5.909090909090909,18.88888931274414,2.8760932127634686,,
6.0,,,16.931188583374023,2.89452420784022
6.101010101010101,19.0625,2.8815102338790894,,
6.202020202020202,18.2421875,2.8871914029121397,,
6.303030303030303,17.890625,2.887212800979614,,
6.404040404040404,18.3203125,2.882696771621704,,
6.505050505050505,18.234375,2.8839570808410646,,
6.606060606060606,18.190105438232422,2.8851329565048216,,
6.707070707070707,18.292409896850586,2.8837663991110665,,
6.808080808080808,18.0859375,2.885173165798187,,
6.909090909090909,18.02951431274414,2.885500595304701,,
7.0,,,16.287458419799805,2.8987367071666146
7.101010101010101,18.984375,2.874899983406067,,
7.202020202020202,18.7890625,2.8754902720451354,,
7.303030303030303,18.619792938232422,2.874757091204325,,
7.404040404040404,18.203125,2.877366691827774,,
7.505050505050505,18.25,2.875237865447998,,
7.606060606060606,18.515626907348633,2.87381032705307,,
7.707070707070707,18.75,2.872482541629246,,
7.808080808080808,18.6328125,2.8737734228372576,,
7.909090909090909,18.75,2.8726850562625463,,
8.0,,,17.774694442749023,2.8858002740984885
8.1010101010101,17.421875,2.8807254314422606,,
8.202020202020202,18.4375,2.87411687374115,,
8.303030303030303,19.088542938232422,2.869497362772624,,
8.404040404040405,19.66796875,2.8652748823165894,,
8.505050505050505,19.296875,2.869398956298828,,
8.606060606060606,19.42708396911621,2.8674585739771525,,
8.707070707070708,19.520090103149414,2.866949030331203,,
8.808080808080808,19.560546875,2.86676709651947,,
8.909090909090908,19.34027862548828,2.8694314108954537,,
9.0,,,15.793562889099121,2.899900860632961
