epoch,train accuracy,train loss,test accuracy,test loss
0.04642525533890436,41.8046875,1.7246983420848847,,
0.09285051067780872,42.05859375,1.7199172967672347,,
0.1392757660167131,41.78125,1.7311078568299612,,
0.18570102135561745,41.8671875,1.7283994343876838,,
0.23212627669452182,41.78593826293945,1.7302421231269836,,
0.2785515320334262,41.71354293823242,1.7319017209609349,,
0.32497678737233054,41.78571319580078,1.7325916802883148,,
0.3714020427112349,41.8076171875,1.7333370769023895,,
0.4178272980501393,41.875,1.731169704993566,,
0.46425255338904364,41.80546951293945,1.7335535817146301,,
0.510677808727948,41.8245735168457,1.7329529735175047,,
0.5571030640668524,41.87369918823242,1.73169821391503,,
0.6035283194057567,41.863582611083984,1.7319216430187225,,
0.6499535747446611,41.78961944580078,1.7334781478984016,,
0.6963788300835655,41.75416564941406,1.7347783869107565,,
0.7428040854224698,41.74658203125,1.7350399659574032,,
0.7892293407613742,41.721046447753906,1.735141840471941,,
0.8356545961002786,41.66449737548828,1.73640625,,
0.8820798514391829,41.6418571472168,1.7369623764565116,,
0.9285051067780873,41.65898513793945,1.736429333627224,,
0.9749303621169917,41.62388229370117,1.737389147508712,,
1.0,,,36.767581939697266,3.2886557285509737
1.0464252553389044,41.9921875,1.73086567401886,,
1.0928505106778088,41.93359375,1.7194652086496354,,
1.1392757660167132,41.973960876464844,1.7242298416296642,,
1.1857010213556174,42.041015625,1.7228113844990731,,
1.2321262766945218,41.946876525878906,1.7254687218666076,,
1.2785515320334262,42.079429626464844,1.7255583614110948,,
1.3249767873723306,42.0625,1.7260078513622283,,
1.3714020427112348,41.9873046875,1.7273622950911522,,
1.4178272980501392,41.90798568725586,1.7302733006742266,,
1.4642525533890436,41.915626525878906,1.7291851304769517,,
1.510677808727948,41.9183235168457,1.7290424612435427,,
1.5571030640668524,41.94010543823242,1.7287106587489447,,
1.6035283194057568,41.88161087036133,1.7304241520624895,,
1.6499535747446612,41.80524444580078,1.7330358188492911,,
1.6963788300835656,41.78645706176758,1.7334561618169149,,
1.7428040854224698,41.80712890625,1.7325168423354627,,
1.7892293407613742,41.77021789550781,1.7340112747164333,,
1.8356545961002786,41.743492126464844,1.7349364988009135,,
1.8820798514391828,41.69243240356445,1.73576255622663,,
1.9285051067780872,41.669532775878906,1.7357221817374229,,
1.9749303621169916,41.660343170166016,1.7360568597770873,,
2.0,,,37.45506286621094,3.1347014374554028
2.0464252553389044,42.2421875,1.7266801047325133,,
2.092850510677809,42.19140625,1.721547702550888,,
2.139275766016713,42.278648376464844,1.7186099441846212,,
2.1857010213556176,42.369140625,1.7170738330483437,,
2.232126276694522,42.30156326293945,1.7180114583969117,,
2.2785515320334264,42.227867126464844,1.7177785158157348,,
2.3249767873723304,42.203125,1.7184596220084598,,
2.371402042711235,42.208984375,1.719042896181345,,
2.417827298050139,42.192710876464844,1.7204068675306108,,
2.4642525533890436,42.11250305175781,1.721350839138031,,
2.510677808727948,41.99787139892578,1.724756161624735,,
2.5571030640668524,41.88932418823242,1.7276014789938927,,
2.603528319405757,41.88341522216797,1.7282820313710432,,
2.649953574744661,41.91015625,1.7274247149910245,,
2.6963788300835656,41.889583587646484,1.7275658604303996,,
2.7428040854224696,41.8427734375,1.7290022636204958,,
2.7892293407613744,41.868106842041016,1.7286213041053098,,
2.8356545961002784,41.8428840637207,1.7293393087387086,,
2.8820798514391828,41.78453826904297,1.731138830749612,,
2.928505106778087,41.76875305175781,1.731493921339512,,
2.9749303621169916,41.77046203613281,1.7314664907114847,,
3.0,,,37.05455780029297,3.318388371481124
3.0464252553389044,41.3046875,1.7555518686771392,,
3.092850510677809,41.640625,1.7377580606937408,,
3.139275766016713,41.88541793823242,1.7307298215230307,,
3.1857010213556176,42.169921875,1.7291122999787332,,
3.232126276694522,42.235939025878906,1.726755689382553,,
3.2785515320334264,42.263023376464844,1.7251205046971638,,
3.3249767873723304,42.25,1.7258405561106545,,
3.371402042711235,42.30859375,1.7231190465390682,,
3.417827298050139,42.25173568725586,1.7249031037754483,,
3.4642525533890436,42.27578353881836,1.7232287373542785,,
3.510677808727948,42.23153305053711,1.7239213252067567,,
3.5571030640668524,42.202476501464844,1.7233860615889232,,
3.603528319405757,42.14002227783203,1.7242576740338251,,
3.649953574744661,42.11663055419922,1.7244558240686143,,
3.6963788300835656,42.1015625,1.7248736188411713,,
3.7428040854224696,42.1083984375,1.7246952626109122,,
3.7892293407613744,42.0817985534668,1.7252982964936425,,
3.8356545961002784,42.11415100097656,1.7251232808828354,,
3.8820798514391828,42.064964294433594,1.7265852320194244,,
3.928505106778087,42.050785064697266,1.727224002301693,,
3.9749303621169916,42.04352569580078,1.7274059819607508,,
4.0,,,36.98675537109375,3.3539475110004995
4.046425255338904,42.3828125,1.7192078399658204,,
4.092850510677809,42.75390625,1.7171360224485397,,
4.139275766016713,42.890625,1.7090235658486683,,
4.185701021355618,42.865234375,1.7086976999044419,,
4.232126276694522,42.696876525878906,1.711674175977707,,
4.278551532033426,42.649742126464844,1.7111689354976019,,
4.32497678737233,42.56584930419922,1.712887192623956,,
4.371402042711235,42.5673828125,1.7121167820692063,,
4.417827298050139,42.520835876464844,1.7135470006201001,,
4.464252553389044,42.45625305175781,1.715315198302269,,
4.510677808727948,42.483665466308594,1.715467191392725,,
4.557103064066853,42.48307418823242,1.7155441763997077,,
4.603528319405757,42.41586685180664,1.7161982248379635,,
4.649953574744661,42.40903854370117,1.7166303194420678,,
4.696378830083566,42.366146087646484,1.7180617669423421,,
4.74280408542247,42.35986328125,1.7180621959269047,,
4.789229340761374,42.37224197387695,1.7183431917779586,,
4.835654596100278,42.25217056274414,1.7207961818244721,,
4.882079851439183,42.20353317260742,1.7221930758576645,,
4.928505106778087,42.18437576293945,1.7223944696187974,,
4.974930362116992,42.15513229370117,1.7233849368776595,,
5.0,,,36.56575393676758,3.4263760954978073
5.046425255338904,43.0390625,1.7133148789405823,,
5.092850510677809,42.81640625,1.7170069080591202,,
5.139275766016713,42.89323043823242,1.7148831947644552,,
5.185701021355618,42.787109375,1.7152648946642877,,
5.232126276694522,42.85000228881836,1.711621891975403,,
5.278551532033426,42.704429626464844,1.7132215998570124,,
5.32497678737233,42.69754409790039,1.7136850793021066,,
5.371402042711235,42.6259765625,1.7144508783519268,,
5.417827298050139,42.53125,1.7167016159163582,,
5.464252553389044,42.46718978881836,1.7181747043132782,,
5.510677808727948,42.5,1.7176099000193856,,
5.557103064066853,42.4765625,1.7188864687085152,,
5.603528319405757,42.425479888916016,1.7192413004545064,,
5.649953574744661,42.40345764160156,1.7192610122476306,,
5.696378830083566,42.40416717529297,1.718985635836919,,
5.74280408542247,42.41015625,1.7189247086644173,,
5.789229340761374,42.404869079589844,1.7181597736302545,,
5.835654596100278,42.3702278137207,1.7193300998210908,,
5.882079851439183,42.37129592895508,1.7189949462288305,,
5.928505106778087,42.37422180175781,1.7187253638505935,,
5.974930362116992,42.376861572265625,1.719191940001079,,
6.0,,,37.267425537109375,3.4419263985885578
6.046425255338904,43.7265625,1.6832442355155945,,
6.092850510677809,43.61328125,1.691202507019043,,
6.139275766016713,43.270835876464844,1.6996636128425597,,
6.185701021355618,43.1171875,1.7038309144973756,,
6.232126276694522,43.05781555175781,1.7052404248714448,,
6.278551532033426,42.825523376464844,1.7104569721221923,,
6.32497678737233,42.81808090209961,1.7101158377102443,,
6.371402042711235,42.826171875,1.7100059412419797,,
6.417827298050139,42.802085876464844,1.7103635787963867,,
6.464252553389044,42.75625228881836,1.7119417577981948,,
6.510677808727948,42.7464485168457,1.7126318861137737,,
6.557103064066853,42.688804626464844,1.713729743460814,,
6.603528319405757,42.65625,1.7139233443370232,,
6.649953574744661,42.63336944580078,1.7145434255259377,,
6.696378830083566,42.626041412353516,1.713891219774882,,
6.74280408542247,42.6162109375,1.714295719563961,,
6.789229340761374,42.568931579589844,1.715256563354941,,
6.835654596100278,42.55946350097656,1.715080439845721,,
6.882079851439183,42.554683685302734,1.714930113554001,,
6.928505106778087,42.57304763793945,1.7148261568546295,,
6.974930362116992,42.5390625,1.715681993904568,,
7.0,,,36.9583740234375,3.539875378002695
7.046425255338904,42.359375,1.716555680036545,,
7.092850510677809,42.71484375,1.712009899020195,,
7.139275766016713,42.76041793823242,1.711352901061376,,
7.185701021355618,42.966796875,1.7063485455513,,
7.232126276694522,42.85625076293945,1.7075322186946869,,
7.278551532033426,42.778648376464844,1.7092010456323623,,
7.32497678737233,42.68638229370117,1.7111122226715088,,
7.371402042711235,42.65625,1.7109147629141808,,
7.417827298050139,42.68142318725586,1.7095924931102329,,
7.464252553389044,42.74687576293945,1.7084161286354065,,
7.510677808727948,42.80255889892578,1.7071591647104782,,
7.557103064066853,42.77734375,1.7070164880156518,,
7.603528319405757,42.777042388916016,1.7077160443709447,,
7.649953574744661,42.77120590209961,1.7081000765732357,,
7.696378830083566,42.78072738647461,1.7082023237546284,,
7.74280408542247,42.75390625,1.7090665020048619,,
7.789229340761374,42.75735092163086,1.709067357077318,,
7.835654596100278,42.75173568725586,1.7095588949653837,,
7.882079851439183,42.72491455078125,1.7104451611167506,,
7.928505106778087,42.71523666381836,1.7105732984542847,,
7.974930362116992,42.691593170166016,1.7111791073140643,,
8.0,,,36.82276916503906,3.507573687214462
8.046425255338905,42.5078125,1.7191670691967011,,
8.092850510677808,42.578125,1.709849056005478,,
8.139275766016713,42.770835876464844,1.7061336878935496,,
8.185701021355618,42.806640625,1.707604401409626,,
8.232126276694522,42.67812728881836,1.7105687603950501,,
8.278551532033426,42.7578125,1.707968625028928,,
8.32497678737233,42.78348159790039,1.7080916653360638,,
8.371402042711235,42.7421875,1.709673823416233,,
8.41782729805014,42.76649475097656,1.70950907058186,,
8.464252553389043,42.80000305175781,1.7085106743574143,,
8.510677808727948,42.80184555053711,1.7086419761180878,,
8.557103064066853,42.757164001464844,1.7098641086618105,,
8.603528319405756,42.7421875,1.7106106040110955,,
8.64995357474466,42.71261215209961,1.7120220059156417,,
8.696378830083566,42.7265625,1.7115052955150605,,
8.74280408542247,42.76513671875,1.7100235848873853,,
8.789229340761374,42.75551223754883,1.7098557679092183,,
8.835654596100278,42.739585876464844,1.7102304646041657,,
8.882079851439183,42.780426025390625,1.7092630210675692,,
8.928505106778088,42.773441314697266,1.7093141028881074,,
8.974930362116991,42.75743865966797,1.7094420370601473,,
9.0,,,37.25165557861328,3.4643631841887514
9.046425255338905,43.5234375,1.6962005388736725,,
9.092850510677808,43.15234375,1.7028069561719894,,
9.139275766016713,43.255210876464844,1.6998878916104634,,
9.185701021355618,43.197265625,1.7002968290448188,,
9.232126276694522,43.15937805175781,1.6996011893749237,,
9.278551532033426,43.07421875,1.7022033294041952,,
9.32497678737233,42.9921875,1.7036274756704057,,
9.371402042711235,42.9873046875,1.7043243072927,,
9.41782729805014,42.93055725097656,1.7055076926284367,,
9.464252553389043,42.888282775878906,1.7064410417079925,,
9.510677808727948,42.96875,1.7046609983660959,,
9.557103064066853,43.017578125,1.7031792408227922,,
9.603528319405756,43.03245162963867,1.7028179750075707,,
9.64995357474466,43.06752014160156,1.7021586332150869,,
9.696378830083566,43.0546875,1.7026234446366628,,
9.74280408542247,43.01416015625,1.7039132852852346,,
9.789229340761374,43.00551223754883,1.7042637151129105,,
9.835654596100278,42.97265625,1.704652996195687,,
9.882079851439183,42.94613265991211,1.7050267797394802,,
9.928505106778088,42.91640853881836,1.7058740927577019,,
9.974930362116991,42.9296875,1.7056881946041471,,
10.0,,,37.06086349487305,3.580048945107245
10.046425255338905,42.6171875,1.716729086637497,,
10.092850510677808,43.1484375,1.702281522154808,,
10.139275766016713,43.34635543823242,1.6991732756296793,,
10.185701021355618,43.35546875,1.6986316961050034,,
10.232126276694522,43.476566314697266,1.6968654551506042,,
10.278551532033426,43.364585876464844,1.6969049088160197,,
10.32497678737233,43.3984375,1.6969650765827724,,
10.371402042711235,43.3447265625,1.6986630403995513,,
10.41782729805014,43.2578125,1.6999371041191949,,
10.464252553389043,43.28359603881836,1.6993250368833541,,
10.510677808727948,43.22159194946289,1.7005184652588585,,
10.557103064066853,43.179039001464844,1.7006000653902689,,
10.603528319405756,43.18689727783203,1.7007117038506727,,
10.64995357474466,43.20145034790039,1.700336530804634,,
10.696378830083566,43.156768798828125,1.7018072383403777,,
10.74280408542247,43.20263671875,1.7011886368691922,,
10.789229340761374,43.172332763671875,1.7014181238763473,,
10.835654596100278,43.13541793823242,1.7013854419522816,,
10.882079851439183,43.13157653808594,1.7010314453902997,,
10.928505106778088,43.10429763793945,1.7015129655003547,,
10.974930362116991,43.08891296386719,1.7012087157794407,,
11.0,,,37.03563690185547,3.572546765737374
11.046425255338905,43.4375,1.6905432915687562,,
11.092850510677808,43.79296875,1.6853756296634674,,
11.139275766016713,43.5234375,1.6896886726220448,,
11.185701021355618,43.3828125,1.693527419269085,,
11.232126276694522,43.500003814697266,1.6937697360515593,,
11.278551532033426,43.52604293823242,1.6912091380357743,,
11.32497678737233,43.54017639160156,1.690207817213876,,
11.371402042711235,43.5380859375,1.6900769412517547,,
11.41782729805014,43.49479293823242,1.6909935971101124,,
11.464252553389043,43.462501525878906,1.6917271983623505,,
11.510677808727948,43.37215805053711,1.693507416898554,,
11.557103064066853,43.333335876464844,1.694440212349097,,
11.603528319405756,43.32632064819336,1.6944066912394304,,
11.64995357474466,43.3515625,1.6939807231085642,,
11.696378830083566,43.368228912353516,1.6939285583496093,,
11.74280408542247,43.35546875,1.6937347453087568,,
11.789229340761374,43.267459869384766,1.6957049636981067,,
11.835654596100278,43.2569465637207,1.6959986078739167,,
11.882079851439183,43.21751403808594,1.6972188815317655,,
11.928505106778088,43.249610900878906,1.6965445793271066,,
11.974930362116991,43.240325927734375,1.6968192330996195,,
12.0,,,36.933143615722656,3.663930220169361
12.046425255338905,44.0,1.696046370267868,,
12.092850510677808,43.96875,1.6915582972764969,,
12.139275766016713,43.86979293823242,1.6896141358216603,,
12.185701021355618,43.818359375,1.689617857336998,,
12.232126276694522,43.81875228881836,1.6899795141220093,,
12.278551532033426,43.6640625,1.692791316906611,,
12.32497678737233,43.6484375,1.6930794746535165,,
12.371402042711235,43.6513671875,1.691914914995432,,
12.41782729805014,43.61979293823242,1.6924486372205947,,
12.464252553389043,43.59609603881836,1.692858742594719,,
12.510677808727948,43.5859375,1.6928791156682101,,
12.557103064066853,43.511070251464844,1.693729256093502,,
12.603528319405756,43.51442337036133,1.6930856412190658,,
12.64995357474466,43.48772430419922,1.6932932042224067,,
12.696378830083566,43.50416564941406,1.6930658500194549,,
12.74280408542247,43.48779296875,1.6933477954566478,,
12.789229340761374,43.46966552734375,1.6935460071703967,,
12.835654596100278,43.43793487548828,1.6939263756407632,,
12.882079851439183,43.431331634521484,1.693456063207827,,
